aaaa=1,啊啊啊啊
xxvc=2,现行政策
xxvc=3,下下之策
xxvd=1,狭窄
xxvd=2,现行制度
xxve=1,吓着
xxve=2,下着
xxvg=1,瞎整
xxvh=1,星星之火
xxvh=2,下账
xxvi=1,下肢
xxvi=2,夏至
xxvj=1,下站
xxvj=2,谢谢指教
xxvj=3,下乡支教
xxvl=1,夏装
xxvl=3,下装
xxvq=1,欣喜之情
xxvr=1,瞎转
xxvs=1,下种
xxvt=1,宵小之徒
xxvu=1,下注
xxvu=2,吓住
xxvv=1,下坠
xxvv=2,雄心壮志
xxvx=1,瞎抓
xxvx=2,信息中心
xxvy=1,行侠仗义
xxvy=2,欣喜之余
xxvz=1,下周
xxvz=2,瞎诌
xxwa=1,夏娃
xxwb=1,凶险无比
xxwf=1,下文
xxwf=2,欣喜万分
xxwh=1,下网
xxwh=2,小学文化
xxwj=1,下完
xxwj=2,峡湾
xxwl=1,信息网络
xxwm=1,小心为妙
xxwu=1,下午
xxwu=2,霞鹜
xxwuwfkd=1,霞鹜文楷
xxwv=1,心向往之
xxwv=2,雄心万丈
xxww=1,下位
xxwy=1,学习委员
xxwz=1,象形文字
xxwz=2,楔形文字
xxxa=1,心胸狭隘
xxxb=1,小修小补
xxxd=1,学习心得
xxxg=1,息息相关
xxxg=2,学习习惯
xxxi=1,罅隙
xxxk=1,下行
xxxl=1,遐想
xxxl=2,下乡
xxxm=1,下线
xxxm=2,下限
xxxm=3,现学现卖
xxxn=1,狭小
xxxn=2,学习新思想，争做新青年
xxxp=1,瞎写
xxxq=1,学习兴趣
xxxr=1,欣欣向荣
xxxr=2,下旋
xxxt=1,下雪
xxxt=2,下学
xxxv=1,心胸狭窄
xxxx=1,惺惺相惜
xxxx=2,下辖
xxxx=3,详细信息
xxxy=1,下旬
xxxy=3,心心相印
xxxy=4,新鲜血液
xxya=1,下压
xxyb=1,先行一步
xxyc=1,下药
xxyc=2,下腰
xxyd=1,虚席以待
xxyd=2,小心一点
xxye=1,夏夜
xxye=2,下页
xxyi=1,狭义
xxyi=2,侠义
xxyi=3,先下一城
xxyj=1,下咽
xxyj=2,瞎眼
xxyj=3,喜新厌旧
xxyk=1,喜笑颜开
xxyl=1,休闲娱乐
xxyl=2,学习压力
xxyl=3,宣泄压力
xxym=1,鲜虾鱼板面
xxyp=1,学习用品
xxyr=1,下院
xxys=1,喜形于色
xxys=2,晓行夜宿
xxyt=1,下月
xxyu=1,下雨
xxyu=2,夏雨
xxyv=1,晓行夜住
xxyv=2,线下约战
xxyv=3,纤纤玉指
xxyx=1,休息一下
xxyx=2,想象一下
xxyx=3,修心养性
xxyy=1,小心翼翼
xxyy=2,吓晕
xxyy=3,香消玉殒
xxyz=1,下游
xxzd=1,下载
xxzd=2,欣欣自得
xxzf=1,学习作风
xxzh=1,下葬
xxzi=1,瞎子
xxzi=2,匣子
xxzj=1,相信自己
xxzj=2,学习总结
xxzj=3,休息在家
xxzl=1,学习资料
xxzl=2,详细资料
xxzm=1,小写字母
xxzo=1,下作
xxzr=1,修行在个人
xxzt=1,惺惺作态
xxzu=1,寻衅滋事
xxzv=1,线下自证
xxzv=2,学校组织
xxzy=1,信息资源
xxzy=2,学习咋样
xxzy=3,学习资源
xxzz=1,吓走
xyai=1,寻爱
xyan=1,巡按
xyar=1,笑意盎然
xyba=1,心有不安
xybc=1,寻宝
xybc=2,旬报
xybf=1,蓄意报复
xybg=1,心有不甘
xybi=1,习焉不察
xybi=2,西一棒槌
xybj=1,学艺不精
xybl=1,形影不离
xybl=2,校园暴力
xybl=3,校园霸凌
xybm=1,寻遍
xybm=2,巡边
xybr=1,心有不忍
xybt=1,心阳暴脱
xybu=1,巡捕
xybv=1,需要帮助
xybx=1,想也不想
xyby=1,需要不需要
xybz=1,西一棒子
xyca=1,协议草案
xycb=1,喜忧参半
xycf=1,乡野村妇
xyci=1,训词
xycq=1,需要采取
xycu=1,相应措施
xydb=1,悬崖陡壁
xydc=1,训导
xydg=1,兄友弟恭
xydh=1,需要的话
xydm=1,鲜艳夺目
xydp=1,心远地偏
xydt=2,吓一大跳
xydu=1,训读
xydv=1,心有独钟
xydv=2,胸有大志
xydv=3,星移斗转
xydy=1,晓以大义
xyei=1,汹涌而出
xyel=1,汹涌而来
xyeq=1,向隅而泣
xyfg=1,薰风
xyfh=1,寻访
xyfh=2,寻芳
xyfm=1,降妖伏魔
xyfu=1,驯服
xyfu=2,巡抚
xyfu=3,咸鱼翻身
xyfw=1,逍遥法外
xyfw=2,讯飞
xyfy=1,虚意逢迎
xyfz=1,嫌疑分子
xygf=1,寻根
xygg=1,硝烟滚滚
xygg=2,萧炎哥哥
xygi=1,心有感触
xygj=1,享誉国际
xygo=1,殉国
xygu=1,训诂
xygu=2,虚应故事
xygx=1,血缘关系
xygy=1,雪域高原
xyhc=1,讯号
xyhd=1,轩辕黄帝
xyhe=1,歇一会儿
xyhf=1,先用后付
xyhh=1,巡航
xyhj=1,瑕瑜互见
xyhn=1,先易后难
xyhr=1,循环
xyhr=2,寻欢
xyhu=1,寻呼
xyhu=2,先验货后签收
xyhv=1,巡回
xyhv=2,寻回
xyhw=1,熏黑
xyhw=2,享誉海内外
xyhx=1,训话
xyhx=2,驯化
xyhy=1,先抑后扬
xyia=1,巡查
xyia=2,巡察
xyif=1,心悦诚服
xyif=2,胸有城府
xyih=1,寻常
xyih=2,巡场
xyii=1,训斥
xyii=2,迅驰
xyim=1,降妖除魔
xyim=2,小鱼吃虾米
xyiq=1,相映成趣
xyis=1,校园春色
xyiu=1,寻出
xyiv=1,胸有成竹
xyix=1,相沿成习
xyiy=1,夕阳产业
xyiz=1,寻仇
xyjb=1,悬崖绝壁
xyjd=1,下一阶段
xyjf=1,信誉积分
xyji=1,迅疾
xyji=2,迅即
xyji=3,信仰加成
xyjk=1,巡警
xyjk=2,下一节课
xyjm=1,巡检
xyjn=1,训教
xyjp=1,迅捷
xyjr=1,羞于见人
xyjr=2,现役军人
xyjt=1,勋爵
xyju=1,稀有金属
xyjx=1,询价
xyjy=1,新垣结衣
xykc=1,巡考
xykc=2,熏烤
xyke=1,逊克
xykh=1,逍遥快活
xykj=1,旬刊
xykq=1,歇一口气
xykr=1,需要宽容
xyku=1,学业考试
xylc=1,勋劳
xyle=1,寻乐
xylh=1,晓以利害
xylh=2,协议离婚
xyli=1,巡礼
xyli=2,循例
xylk=1,训令
xyll=1,驯良
xylm=1,训练
xylm=2,悬崖勒马
xylo=1,巡逻
xylr=1,匈牙利人
xylr=2,咸鱼腊肉
xylt=1,心有灵犀一点通
xylu=1,驯鹿
xylu=2,行云流水
xylu=3,寻路
xylw=1,迅雷
xylw=2,magnet:?xt=urn:btih:
xylw=3,吸引了我
xylx=1,心有灵犀
xylx=2,惜玉怜香
xyma=1,荨麻
xymg=1,迅猛
xymg=2,寻梦
xymh=1,心有猛虎
xymi=1,寻觅
xymm=1,硝烟弥漫
xymo=1,寻摸
xymq=1,小有名气
xymu=1,蓄意谋杀
xymw=1,心有猛虎，细嗅蔷薇
xymw=2,寻梅
xymx=1,想也没想
xynd=1,血药浓度
xyng=1,想要哪个
xyng=2,想要那个
xyni=1,逊尼
xynj=1,殉难
xynj=2,心痒难禁
xynk=1,血液内科
xynm=1,鲜衣怒马
xynn=1,心痒难挠
xynn=2,心痒难耐
xynu=1,幸运女神
xynu=2,鲜衣怒马少年时
xypp=1,汹涌澎湃
xypu=1,巡捕
xypv=1,稀有品种
xypw=1,心有旁骛
xyqb=1,寻亲
xyqb=2,悬崖峭壁
xyqd=1,协议签订
xyqi=1,汛期
xyqi=2,羞于启齿
xyqk=1,殉情
xyqk=2,汛情
xyqq=1,寻求
xyqq=2,心有戚戚
xyqq=3,享誉全球
xyrf=1,寻人
xyrg=1,新月如钩
xyrh=1,笑靥如花
xyri=1,旬日
xyrj=1,熏染
xyrk=1,现有人口
xyru=1,细语柔声
xyrv=1,鲜有人知
xyry=1,嫌疑人员
xyrz=1,熏肉
xysb=1,膝痒搔背
xysd=1,响应速度
xyse=1,逊色
xysi=1,寻思
xysi=2,学有所成
xysl=1,心有所恋
xysm=1,想要什么
xysm=2,需要什么
xyso=1,寻索
xysq=1,硝烟四起
xysu=1,迅速
xysu=2,心有所属
xysx=1,心有所想
xysy=1,闲言碎语
xysy=2,学有所用
xytc=1,熏陶
xytg=1,需要通过
xytk=1,协议条款
xytm=1,巡天
xytx=1,血液透析
xyuc=1,巡哨
xyud=1,下意识的
xyud=2,下意识地
xyuf=1,荀谌
xyug=1,循声
xyug=2,闲余时光
xyuh=1,校园生活
xyui=1,巡视
xyui=2,训示
xyuj=1,巡山
xyuj=2,享誉世界
xyuk=1,虚盈实亏
xyum=1,享有盛名
xyuu=1,驯熟
xyuv=1,骁勇善战
xyux=1,休养生息
xyux=2,闲言少叙
xyux=3,修养身心
xyuy=1,驯顺
xyuy=2,享有盛誉
xyuz=1,驯兽
xyuz=2,巡守
xyuz=3,幸运数字
xyva=1,校园治安
xyvc=1,寻找
xyve=1,循着
xyvf=1,巡诊
xyvg=1,熏蒸
xyvh=1,勋章
xyvi=1,殉职
xyvi=2,寻址
xyvj=1,巡展
xyvl=3,吸引注意力
xyvp=1,校园招聘
xyvt=1,象牙之塔
xyvt=2,稀有轴体
xyvu=1,信誉至上
xyvu=2,幸运之神
xyvw=1,享誉中外
xyvw=2,咸鱼之王
xyvx=1,洗浴中心
xyvy=1,学以致用
xyvy=2,需要注意
xyvy=3,信仰之跃
xyvz=1,荤粥
xywf=1,询问
xywh=1,夕阳无限好
xywh=2,夕阳无限好，只是近黄昏
xywi=1,习以为常
xywj=1,信仰危机
xywl=1,心愿未了
xywm=1,相依为命
xywu=1,寻物
xywv=1,信以为真
xywv=2,显要位置
xyww=1,羞与为伍
xyww=2,寻味
xywy=1,虚与委蛇
xywy=2,寻医问药
xyxb=1,寻衅
xyxc=1,献言献策
xyxc=2,相依相存
xyxd=1,形影相吊
xyxf=1,血雨腥风
xyxh=1,血液循环
xyxi=1,讯息
xyxk=1,巡幸
xyxk=2,巡行
xyxl=1,熏香
xyxl=2,狭义相对论
xyxm=1,寻仙
xyxs=1,形影相随
xyxt=1,心意相通
xyxu=1,循序
xyxu=2,相由心生
xyxw=1,相依相偎
xyxx=1,夕阳西下
xyxx=2,需要休息
xyye=1,巡夜
xyyg=1,需要一个
xyyh=1,驯养
xyyh=2,闲云野鹤
xyyi=1,寻医
xyyi=2,学业有成
xyyj=1,巡演
xyyj=2,心有余悸
xyyk=1,吸烟有害健康
xyyl=1,行有余力
xyyl=2,心愿已了
xyyl=3,喜羊羊与灰太狼
xyym=1,心猿意马
xyym=2,新鸳鸯蝴蝶梦
xyyq=1,吸引眼球
xyys=1,稀有元素
xyyu=1,熏鱼
xyyu=2,荀彧
xyyv=1,需要一种
xyyx=1,系于一线
xyyx=2,悬于一线
xyyy=1,笑意盈盈
xyyz=1,巡游
xyyz=2,心有余而力不足
xyzd=1,逍遥自得
xyze=1,训责
xyzf=1,洗衣做饭
xyzf=2,幸运字符
xyzg=1,兴妖作怪
xyzh=1,殉葬
xyzi=1,荀子
xyzj=1,炫耀自己
xyzr=1,相应责任
xyzs=1,寻踪
xyzu=1,寻租
xyzv=1,挟洋自重
xyzw=1,小有作为
xyzy=1,信仰自由
xyzz=1,逍遥自在
xzas=1,险遭暗算
xzbc=1,险遭不测
xzbd=1,行踪不定
xzbi=1,现在变成
xzbx=1,现在不行
xzdd=1,戏子当道
xzdl=1,选择大于努力
xzdu=1,险遭毒手
xzdu=2,现在都是
xzdv=1,下载地址
xzdw=1,协作单位
xzdy=1,小组第一
xzdy=2,薪资待遇
xzfa=1,选择方案
xzfw=1,薪资范围
xzhm=1,心醉魂迷
xzhx=1,现在还不行
xzhy=1,先左后右
xzhz=1,小组合作
xzij=1,小资产阶级
xzin=1,新增产能
xziv=1,卸载重装
xzix=1,下自成蹊
xzix=2,小组出线
xzjg=1,薪资结构
xzju=1,现在就是
xzju=2,现在进行时
xzjx=1,行走江湖
xzjz=1,想做就做
xzkl=1,现在看来
xzknv=1,选择困难症
xzku=1,现在开始
xzkv=1,选择困难症
xzkv=2,选择恐惧症
xzky=1,现在可以
xzlh=1,幸灾乐祸
xzll=1,蝎子莱莱
xzlu=1,现在来说
xzmj=1,寻踪觅迹
xzmm=1,小嘴抹了蜜
xzmx=1,瞎子摸象
xznh=1,须佐能乎
xzpg=1,瞎子碰到鬼
xzpu=1,瞎子碰到狗屎
xzqd=1,小资情调
xzqm=1,写在前面
xzrd=1,闲杂人等
xzrj=1,惜字如金
xzry=1,闲杂人员
xztg=1,写作提纲
xzuj=1,习总书记
xzul=1,削足适履
xzul=2,现在是我的了
xzum=1,心醉神迷
xzuv=1,虚则实之
xzvn=1,现在只能
xzvt=1,心脏骤停
xzvu=1,卸载纸上
xzvx=1,现在这些
xzvy=1,现在这样
xzwg=1,戏子误国
xzwm=1,现在我们
xzwu=1,现在完成时
xzwv=1,现在为止
xzxj=1,现做现结
xzxm=1,现做现卖
xzxs=1,孝子贤孙
xzxy=1,现在需要
xzxy=2,选择性失忆
xzyb=1,先走一步
xzyd=1,虚左以待
xzyf=1,雄姿英发
xzyj=1,现在已经
xzym=1,仙姿玉貌
xzyw=1,信则有不信则无
xzyw=2,信则有，不信则无
xzyy=1,新自由主义
xzzh=1,写在最后
xzzq=1,西藏自治区
xzzu=1,现在暂时
xzzy=1,现在怎样
yaaa=1,吖吖
yaan=1,雅安
yaba=1,哑巴
yabc=1,押宝
yabd=1,牙白
yabi=1,崖壁
yabi=2,亚比
yabj=1,压板
yabk=1,牙病
yabm=1,压扁
yabm=2,银鞍白马
yabn=1,押镖
yabo=1,鸭脖
yabo=2,亚伯
yabw=1,牙杯
yacc=1,牙槽
yadc=1,压倒
yadc=2,压到
yade=1,丫的
yadh=1,亚当
yadi=1,压低
yadi=2,雅迪
yadj=1,鸭蛋
yadj=2,雅丹
yadk=1,压顶
yadm=1,雅典
yadm=2,压电
yadn=1,牙雕
yadr=1,压断
yadv=1,押队
yadv=2,压队
yaeb=2,1A2B
yafd=1,用爱发电
yaff=1,牙粉
yaff=2,压分
yafg=1,牙缝
yafu=1,压服
yafw=1,亚非
yagc=1,牙膏
yagd=1,压盖
yagf=1,压根
yagf=2,牙根
yagh=1,牙缸
yagj=1,鸭肝
yagj=2,压感
yagl=1,哑光
yago=1,压过
yagr=1,牙关
yagr=2,雅观
yagu=1,崖谷
yagv=1,有碍观瞻
yagy=1,轧辊
yagz=1,牙垢
yahc=1,雅号
yahf=1,压痕
yahk=1,压坏
yaho=1,哑火
yahr=1,丫鬟
yahr=2,丫环
yahu=1,雅虎
yahv=1,押回
yahw=1,雅黑
yahx=1,压花
yahx=2,牙花
yaia=1,压差
yaie=1,压车
yaie=2,押车
yaif=1,牙碜
yaig=1,压成
yaig=2,雅称
yaih=1,鸭肠
yaih=2,压场
yaii=1,牙齿
yaij=1,压产
yail=1,牙床
yair=1,压船
yais=1,蚜虫
yaiu=1,压出
yaiu=2,阴暗潮湿
yajb=1,押金
yajb=2,压紧
yaji=1,牙祭
yaji=2,压机
yaji=3,轧机
yajk=1,雅静
yajk=2,压境
yajl=1,压降
yajm=1,雅间
yajn=1,压脚
yajp=1,押解
yajp=2,雅洁
yajr=1,压卷
yaju=1,哑剧
yajx=1,压价
yajy=1,亚军
yake=1,牙科
yake=2,崖刻
yaki=1,有案可查
yakj=1,有案可稽
yakk=1,压块
yakr=1,押款
yaks=1,轧空
yaku=2,压库
yakx=1,压垮
yakz=1,牙口
yakz=2,垭口
yale=1,压了
yali=1,压力
yali=2,鸭梨
yalk=1,哑铃
yall=1,雅量
yama=1,亚麻
yamc=1,鸭毛
yamf=1,衙门
yami=1,哑谜
yamn=1,鸭苗
yamu=1,压模
yanv=1,哑女
yanw=1,衙内
yaou=1,亚欧
yapc=1,哑炮
yapi=1,雅痞
yapj=1,压盘
yapk=1,压平
yapm=1,鸦片
yapo=1,压迫
yapw=1,雅培
yaqg=1,有安全感
yaqi=1,雅气
yaql=1,压强
yaqm=1,牙签
yaqu=1,雅趣
yaqv=1,有安全保障
yaqy=1,亚群
yarf=1,雅人
yarj=1,哑然
yarj=2,讶然
yars=1,鸭绒
yaru=1,压入
yarz=1,鸭肉
yase=1,亚瑟
yasi=1,压死
yasi=2,雅思
yasi=3,轧死
yaso=1,压缩
yass=1,押送
yasu=1,雅俗
yasv=1,压碎
yasv=2,压岁
yata=1,压塌
yatc=1,牙套
yatd=1,亚太
yatg=1,牙疼
yati=1,押题
yatn=1,压条
yatp=1,亚铁
yats=1,牙痛
yats=2,压痛
yatv=1,鸭腿
yatv=2,压腿
yatz=1,丫头
yatz=2,鸭头
yauc=1,压哨
yaue=1,鸭舌
yaue=2,雅舍
yauf=1,压身
yaug=2,亚圣
yauh=1,压上
yauh=2,因爱生恨
yaui=1,雅士
yaui=2,压实
yauu=1,衙署
yaux=1,牙刷
yava=1,压榨
yave=1,压着
yavf=1,压阵
yavf=2,鸭胗
yavg=1,雅正
yavh=1,鸭掌
yavi=1,压制
yavi=2,雅致
yavs=1,亚种
yavu=1,压住
yavu=2,押注
yavu=3,压铸
yavx=1,鸭爪
yavy=1,鸭肫
yavz=1,亚洲
yavz=2,压轴
yawf=1,压纹
yawh=1,押往
yawj=1,压弯
yaww=1,押尾
yaxk=1,雅兴
yaxl=1,压箱
yaxl=2,雅相
yaxm=1,牙线
yaxm=2,压线
yaxp=1,鸭血
yaxp=2,压邪
yaxt=1,鸭血
yaxx=1,压下
yaya=1,吖吖
yaya=2,牙牙
yayb=1,牙龈
yayb=2,牙印
yayh=1,又爱又恨
yayi=1,压抑
yayi=2,牙医
yayj=1,雅言
yayr=1,雅苑
yayt=1,雅乐
yayu=1,亚于
yayy=1,押韵
yayy=2,亚运
yazd=1,压在
yazi=1,鸭子
yazo=1,雅座
yazu=1,押租
yazu=2,有案在身
yazv=1,鸭嘴
ybai=1,阴霭
yban=1,阴暗
ybba=1,印巴
ybbb=1,以不变应万变
ybbc=1,引爆
ybbc=2,音爆
ybbc=3,以备不测
ybbd=1,银白
ybbd=2,摇摆不定
ybbf=1,印本
ybbf=2,右半部分
ybbh=1,夜不闭户
ybbi=1,隐蔽
ybbi=2,银币
ybbj=1,印版
ybbj=2,一般般
ybbk=1,因病
ybbk=2,引兵
ybbl=2,一把鼻涕一把泪
ybbl=3,一把鼻涕一把眼泪
ybbm=1,银边
ybbm=2,音变
ybbn=1,音标
ybbn=2,欲罢不能
ybbo=1,音波
ybbo=2,银箔
ybbq=1,一病不起
ybbt=1,衣不蔽体
ybbu=1,阴部
ybbu=2,也不必说
ybbw=1,银杯
ybbx=1,以备不时之需
ybcc=1,阴曹
ybcc=2,一步错步步错
ybch=1,隐藏
ybci=1,因此
ybcm=1,扬鞭策马
ybcm=2,扬鞭催马
ybco=1,印错
ybdb=1,也不代表
ybdc=1,引导
ybdc=2,阴道
ybdd=1,音带
ybde=1,引得
ybde=2,阴德
ybdg=1,一笔带过
ybdg=2,一百多个
ybdh=1,淫荡
ybdh=2,已拨电话
ybdi=1,阴蒂
ybdj=1,银弹
ybdj=2,饮弹
ybdk=1,银锭
ybdm=1,阴电
ybdn=1,音调
ybdn=2,由不得你
ybdo=1,吲哚
ybdp=1,阴跌
ybds=1,引动
ybdt=1,一步登天
ybdt=2,演播大厅
ybdu=1,印度
ybdu=2,引渡
ybdu=3,也不多说
ybdv=1,一边呆着
ybdv=2,一边待着
ybdw=1,一步到位
ybdw=2,由不得我
ybdx=1,野比大雄
ybdx=2,永不凋谢
ybdy=1,隐遁
ybdy=2,预备党员
ybdz=1,引逗
ybee=1,吟哦
ybeg=1,掩鼻而过
ybej=1,言不二价
ybel=1,有备而来
ybel=2,一般而论
yber=1,因而
ybey=1,一般而言
ybfa=1,引发
ybfa=2,印发
ybff=1,银粉
ybfg=1,阴风
ybfj=1,银帆
ybfl=1,永不分离
ybfq=2,月白风清
ybfq=3,永不放弃
ybfr=1,一部分人
ybfu=1,音符
ybfu=2,淫妇
ybfy=1,由博返约
ybgc=1,音高
ybgd=1,一般规定
ybgf=1,银根
ybgj=1,阴干
ybgk=1,引怪
ybgl=1,银光
ybgo=1,因果
ybgs=1,夜不归宿
ybgu=1,因故
ybgu=2,也不过是
ybgu=3,永不过时
ybgv=1,音轨
ybgx=1,一笔勾销
ybgz=1,阴沟
ybhb=1,一报还一报
ybhc=1,引号
ybhd=1,银海
ybhe=1,银河
ybhe=2,因何
ybhf=1,饮恨
ybhf=2,阴狠
ybhf=3,印痕
ybhh=1,银行
ybhh=2,引航
ybhj=1,隐含
ybhj=2,银汉
ybhj=3,移步换景
ybhm=1,烟波浩渺
ybhm=2,烟波浩淼
ybho=1,引火
ybhr=1,隐患
ybhr=2,银环
ybhs=1,殷红
ybhs=2,隐隐耾耾
ybht=1,野百合也有春天
ybhu=1,阴户
ybhu=3,寅虎
ybhu=4,一把好手
ybhv=1,隐晦
ybhv=2,淫秽
ybhv=3,银灰
ybhx=1,印花
ybhx=2,音画
ybhy=1,阴魂
ybhy=2,隐婚
ybhy=3,银魂
ybia=1,饮茶
ybia=2,音叉
ybic=1,印钞
ybid=1,银钗
ybif=1,阴沉
ybih=1,吟唱
ybii=1,哑巴吃黄连有苦说不出
ybii=2,哑巴吃黄连，有苦说不出
ybij=1,引产
ybil=1,哑巴吃黄连
ybim=1,夜不成寐
ybim=2,夜不成眠
ybio=1,印戳
ybir=1,银川
ybir=2,衣钵传人
ybiu=1,引出
ybiu=2,印出
ybiw=1,又被称为
ybiy=1,阴唇
ybiz=1,又被称作
ybjb=1,引进
ybjc=1,眼保健操
ybjd=2,也不见得
ybjd=3,阴兵借道
ybjf=1,眼不见，心不烦
ybjf=2,眼不见心不烦
ybjg=1,养不教父之过
ybji=1,印记
ybji=2,印迹
ybjj=1,眼不见为净
ybjk=1,阴茎
ybjk=2,银镜
ybjl=2,由表及里
ybjl=3,银奖
ybjm=1,阴间
ybjm=2,引荐
ybjn=1,引脚
ybjp=1,音节
ybjp=2,音阶
ybjq=1,饮酒
ybjq=2,引咎
ybjr=1,也不尽然
ybjs=1,印囧
ybju=1,隐居
ybju=2,也不仅是
ybju=3,一般见识
ybjx=1,语不惊人死不休
ybjy=2,言不及义
ybka=1,银卡
ybkd=1,引开
ybkd=2,勇不可当
ybke=1,印刻
ybke=2,阴刻
ybkf=1,一饱口福
ybki=1,游标卡尺
ybkj=1,遥不可及
ybkj=2,愚不可及
ybkj=3,永不空军
ybkl=1,银矿
ybkn=1,也不可能
ybkn=2,已不可能
ybkq=1,一鼻孔出气
ybku=1,预备开始
ybkv=1,幽闭恐惧症
ybky=1,也不可以
ybld=1,引来
yble=1,淫乐
yblg=1,阴冷
ybli=1,引力
ybli=2,阴历
yblj=1,一般来讲
yblj=2,用不了多久
yblk=1,引领
yblk=2,银铃
ybll=1,音量
ybll=3,银两
yblm=1,银联
yblm=2,永不落幕
ybln=1,饮料
yblq=1,引流
yblq=3,已被领取
yblr=1,淫乱
yblu=1,引路
yblu=2,一般来说
yblu=3,一不留神
yblv=1,音律
yblv=3,眼波流转
yblw=1,也不例外
yblx=1,有背良心
ybly=1,引论
ybly=2,伊比利亚
yblz=1,银楼
ybma=1,音码
ybma=2,饮马
ybmc=1,阴毛
ybmd=1,阴霾
ybmf=1,有被冒犯
ybmi=1,隐秘
ybmi=2,隐密
ybmj=1,隐瞒
ybmm=1,阴面
ybmm=2,永不瞑目
ybmo=1,隐没
ybmu=1,银幕
ybmz=1,阴谋
ybng=1,也不能够
ybnh=1,阴囊
ybni=1,隐匿
ybni=2,印尼
ybnj=1,一把年纪
ybnl=1,应变能力
ybnm=1,夜不能寐
ybnt=1,药不能停
ybnu=1,也不能说
yboo=1,吟哦
ybou=1,印欧
ybpb=1,音频
ybpb=2,饮品
ybpd=1,银牌
ybpi=1,隐僻
ybpk=1,银屏
ybpk=2,阴平
ybpm=1,饮片
ybpm=2,犹抱琵琶半遮面
ybpn=1,银票
ybpn=2,也不怕你
ybpq=1,用不抛弃
ybqb=1,殷勤
ybqb=2,姻亲
ybqd=1,也不确定
ybqi=1,引起
ybqi=2,阴气
ybqi=3,永葆青春
ybqi=4,也不清楚
ybqk=1,引擎
ybqk=2,隐情
ybqm=1,银钱
ybqn=1,银翘
ybqn=2,养不起你
ybqp=1,殷切
ybqr=1,养兵千日
ybqu=1,隐去
ybqu=2,养兵千日，用兵一时
ybqu=3,音区
ybqu=4,因病去世
ybqx=1,一般情况下
ybqy=1,以表歉意
ybrc=1,义不容辞
ybrc=2,一表人才
ybrf=1,隐忍
ybrf=2,引人
ybrg=1,衣不如新，人不如故
ybrh=1,要不然的话
ybrj=1,引燃
ybrj=2,印染
ybrm=1,原班人马
ybrm=2,一班人马
ybrn=1,要不然呢
ybrs=1,音容
ybru=1,引入
ybru=2,用兵如神
ybrw=1,一般认为
ybrx=1,衣不如新
ybry=2,也不容易
ybrz=1,阴柔
ybse=1,银色
ybse=2,音色
ybsf=1,阴森
ybsg=1,夜半三更
ybsi=1,隐私
ybsi=2,银丝
ybss=2,吟诵
ybst=1,一步三回头
ybsu=1,因素
ybsu=2,音速
ybsv=1,一波三折
ybsy=1,阴损
ybsy=3,一板三眼
ybtd=2,一败涂地
ybte=1,因特
ybtf=1,有不同的看法
ybth=1,印堂
ybtm=1,阴天
ybtn=1,银条
ybto=1,音托
ybts=1,隐痛
ybts=2,永不退缩
ybtt=2,仪表堂堂
ybtv=1,隐退
ybtv=2,引退
ybtx=1,永不停息
ybtx=2,永不停歇
ybtz=1,瘾头
ybua=1,银沙
ybue=1,隐射
ybue=2,银蛇
ybuf=1,隐身
ybuf=2,引申
ybuh=1,印上
ybuh=2,殷商
ybui=1,饮食
ybui=2,吟诗
ybuj=1,阴山
ybul=1,一般说来
ybul=2,银霜
ybum=1,也不是什么
ybum=2,又不是什么
ybun=1,一把屎一把尿
ybur=1,有不少人
ybuu=1,引述
ybuu=2,因数
ybuv=1,饮水
ybuw=1,也不失为
ybuw=2,要不是因为
ybux=1,印刷
ybux=2,也不是不行
ybuz=1,印绶
ybvb=1,以暴制暴
ybvb=2,永不止步
ybvb=3,有本质上的区别
ybvc=1,阴招
ybvd=1,阴宅
ybvd=3,也不知道
ybve=1,印着
ybve=2,隐者
ybvf=1,银针
ybvg=1,印证
ybvg=2,引证
ybvh=1,印章
ybvh=2,音障
ybvi=1,音质
ybvi=2,印制
ybvj=1,一本正经
ybvj=2,引战
ybvl=1,银装
ybvl=2,一臂之力
ybvn=1,一百周年
ybvn=2,用不着你
ybvq=1,玉不琢，不成器
ybvq=2,玉不琢不成器
ybvs=1,隐衷
ybvs=2,引种
ybvt=1,衣不遮体
ybvv=1,一把抓住
ybvx=1,永不止息
ybvy=1,音准
ybvy=3,一步之遥
ybvz=1,银轴
ybwe=1,一般无二
ybwf=1,引文
ybwg=1,也不为过
ybwh=1,有备无患
ybwl=1,一本万利
ybwn=1,永不为奴
ybwn=2,一百万个可能
ybwp=1,一波未平
ybwp=2,余波未平
ybwq=1,一碧万顷
ybwq=2,也不完全
ybwq=3,一波未平一波又起
ybww=1,因为
ybww=2,淫威
ybxb=1,音信
ybxb=2,引信
ybxg=1,言必信，行必果
ybxg=2,言必行行必果
ybxg=3,言必信行必果
ybxi=1,因袭
ybxi=2,印玺
ybxk=1,隐形
ybxk=2,音形
ybxl=1,印象
ybxl=2,音响
ybxl=3,音箱
ybxl=4,鹬蚌相争，渔翁得利
ybxm=1,阴险
ybxm=2,隐现
ybxn=1,音效
ybxn=2,淫笑
ybxp=1,淫邪
ybxq=1,咽不下这口气
ybxs=2,也不逊色
ybxt=1,饮血
ybxu=1,阴虚
ybxu=2,殷墟
ybxv=1,鹬蚌相争
ybxv=2,永不休止
