code	weight	word_count	top_rank	words
djql	1.0777848323387842	1	56923	单枪
mdul	1.0777688173418776	1	56924	买双
jrce	1.0777622026148275	1	56925	卷册
jxqt	1.077728834874394	1	56926	家雀
vxwo	1.0776117475189353	1	56930	抓握
wotm	1.0775451722056122	1	56935	我天
vjmu	1.0775324744496528	1	56937	战幕
kjvc	1.07749889634405	1	56944	看招
nfhs	1.077472105553325	1	56946	嫩红
fhpm	1.0774560940835145	1	56947	方片
uevc	1.0774159377217125	1	56950	社招
dvvs	1.077406254357326	1	56951	对重
gjuc	1.077313417075021	1	56955	干烧
iidk	1.077296617163201	1	56956	吃定
mbhu	1.0772900516060462	1	56958	民户
hhxp	1.077253191813231	1	56963	沆瀣
wwqn	1.0772386711097246	1	56964	微翘
yauf	1.0771455966139403	1	56965	压身
tema	1.0771445368926804	1	56966	特码
dkgo	1.077136249951994	1	56967	定国
igen	1.0771361018646988	1	56968	承恩
hrlp	1.077114172094919	1	56969	环列
npns	1.0770947449976012	1	56971	捏弄
kltm	1.0770424384871033	1	56973	矿田
zzdq	1.0770163522403906	1	56974	走丢
gdhv	1.0770108909773013	1	56975	改悔
ilfw	1.0769909701039784	1	56977	窗扉
jqvj	1.076971832946842	1	56978	酒盏
tdyz	1.0769501805624184	1	56979	太有
vssv	1.0769340190620378	1	56980	终岁
vivr	1.0768853615800156	1	56981	职专
wjla	1.0768590658216524	1	56983	完啦
igkc	1.0768327439761571	1	56984	成考
cimf	1.0768272511320842	1	56986	此门
uvfg	1.0767931941979059	1	56990	水封
sjnl	1.0767840697254052	1	56991	三娘
tdnm	1.076758718102878	1	56992	太黏
bogc	1.0767555662438855	1	56993	波高
vfre	1.0767360704645217	1	56994	真热
taiu	1.076695638589404	1	56996	他处
pclc	1.0766669295497056	1	56998	炮烙
fjhy	1.0766668501160508	1	56999	犯浑
lydv	1.0766543420888048	1	57000	轮对
uhdc	1.0765955077035674	1	57004	上道
lvbh	1.0765737979505499	1	57006	铝棒
cofa	1.076563734630293	1	57008	错发
mobm	1.0764131076026338	1	57019	磨边
eryb	1.0762231765026473	1	57032	耳音
jxch	1.0761329064864409	1	57036	加仓
zcie	1.0761295212737834	1	57037	早车
hszr	1.076112674989839	1	57040	红钻
tdxp	1.076056433690575	1	57043	台榭
xlgl	1.0760336855572992	1	57045	向光
tspk	1.0759490916051204	1	57050	同屏
tadi	1.0759243216343921	1	57051	踏地
ddju	1.0757711033829354	1	57057	带锯
bbtp	1.075769032331487	1	57058	镔铁
wjhk	1.075736673183618	1	57061	玩坏
kadn	1.075728515970686	1	57062	卡掉
guie	1.0756919238768354	1	57063	雇车
vufo	1.0756644640079691	1	57064	诸佛
nizo	1.0756387189585928	1	57067	拟作
bpxr	1.0756339269221031	1	57068	别选
iasv	1.0756187862624431	1	57069	插穗
gocu	1.0755019904649432	1	57074	果醋
yhbi	1.0754857045425879	1	57075	样币
hfph	1.0754607168166657	1	57076	很胖
gkmq	1.0754485929750075	1	57077	乖谬
lrtn	1.0754371051710663	1	57078	乱跳
qbyk	1.0754106000508712	1	57079	亲迎
yzrs	1.0753805696762737	1	57082	优容
hecs	1.075357611550047	1	57084	何从
nqyh	1.07528236069984	1	57091	牛羊
grmn	1.0752481937160603	1	57095	关庙
cjfj	1.0752401383586747	1	57096	餐饭
lgye	1.0752217402105795	1	57098	冷夜
iiai	1.0752101631873994	1	57099	痴爱
sdrv	1.075114057678535	1	57103	赛睿
djqr	1.0751133562769648	1	57104	单圈
djlu	1.0751080723555215	1	57105	单路
mkyk	1.075084592794533	1	57106	命硬
soai	1.0749851101153962	1	57108	索爱
hvzo	1.0749706899687994	1	57109	会做
fgty	1.074922524822278	1	57110	丰臀
toda	1.0749100661080921	1	57112	托大
iijp	1.0748736996439632	1	57114	持戒
hgvs	1.0748697542788248	1	57116	衡中
tnvs	1.0748664278572893	1	57117	挑中
xbff	1.074645991650942	1	57132	新粉
ucxr	1.0746380771737254	1	57134	少选
irtm	1.0746126658148292	1	57136	川田
qkuc	1.0746031250046324	1	57138	青少
kddn	1.074544351069091	1	57140	开吊
vrpn	1.0744812761502933	1	57144	专票
lljb	1.0744696368375886	1	57145	两晋
pcbn	1.0744576870010882	1	57146	跑表
wori	1.0744218555273513	1	57148	我日
rsgv	1.0743803153011575	1	57152	荣归
lqmc	1.074346276881105	1	57154	六毛
bimw	1.0743405103821337	1	57155	比美
zdkc	1.0743257214949238	1	57156	再考
hdwf	1.0742567370086946	1	57157	还问
rixk	1.0742523672583393	1	57158	日行
kell	1.0741541169713065	1	57162	可量
hasu	1.0740970218896915	1	57167	哈苏
vuls	1.0740792101281613	1	57168	猪笼
qihy	1.0740457134862202	1	57170	气昏
mwvo	1.074035293111422	1	57171	每桌
tcma	1.0739740247653702	1	57175	套马
nllx	1.0739597743052394	1	57177	娘俩
rssi	1.073876011762177	1	57181	熔丝
ddzs	1.073840508751806	1	57184	岱宗
halo	1.073789369192601	1	57186	哈罗
ntzi	1.0737613051972945	1	57187	疟子
vfhe	1.0737126827978314	1	57188	真核
kjks	1.073684249770122	1	57191	看空
tobk	1.0736840837339265	1	57192	托病
qlfw	1.0736698757681244	1	57195	抢匪
lacc	1.0736601089977058	1	57196	拉槽
bpsy	1.0736325910947544	1	57199	鳖孙
sfnv	1.0735852259847367	1	57201	森女
hwbi	1.073564274274654	1	57204	黑笔
bwxp	1.0734690702235814	1	57207	背斜
xpfu	1.0734251151015899	1	57208	歇伏
pdho	1.0733383555742189	1	57209	派活
huuh	1.0732941203627289	1	57210	湖上
hfll	1.073280045951998	1	57211	很亮
hfho	1.0732755205320346	1	57212	很火
zwbk	1.073246799365668	1	57215	贼兵
xbmc	1.073194980663	1	57218	辛卯
pjig	1.0731615355370652	1	57220	盘秤
hodd	1.0731328700633291	1	57221	货代
kzqm	1.0730991699223993	1	57225	扣钱
ujzu	1.0730267609980535	1	57227	闪族
chgr	1.0729594021773936	1	57231	仓管
xswd	1.0729453689804316	1	57233	胸外
sejp	1.0729180515668546	1	57234	色阶
zcuo	1.0728824989657153	1	57238	早说
udhw	1.072862207280477	1	57240	晒黑
zvts	1.0728261421396998	1	57244	最痛
yruu	1.0728220610012833	1	57246	袁术
ksuc	1.072789750981263	1	57248	空少
pivr	1.0726886308600232	1	57251	批转
jlcu	1.0726391492984804	1	57254	酱醋
kdvl	1.0726040134470085	1	57256	铠装
cogu	1.0725952314707614	1	57258	错估
comq	1.0725943533168287	1	57259	错谬
yuwu	1.0725329022728523	1	57262	雨雾
dkvh	1.07250657801414	1	57264	顶账
yads	1.0724819547694047	1	57265	亚东
dnee	1.072445850096888	1	57267	刁恶
hslj	1.0724434509788638	1	57269	红蓝
xbqy	1.0724374312293312	1	57271	新群
wjlw	1.072415375809381	1	57273	万类
rcig	1.0723917463201955	1	57275	绕城
sigo	1.072390543892038	1	57276	思过
pklm	1.0723671784893547	1	57277	乒联
wukz	1.0723479062593735	1	57278	五口
yajn	1.0723379577935046	1	57280	压脚
jnjn	1.0723000626940404	1	57282	教教
mkbu	1.072261820480497	1	57284	名捕
vfmh	1.0722282341667575	1	57285	真忙
uewa	1.0722131762266576	1	57286	舍瓦
czgz	1.0721947405367738	1	57288	凑够
pjff	1.0721685078027636	1	57290	判分
ddth	1.0721199586794385	1	57293	代糖
guuv	1.0720758755397515	1	57296	古水
lcvj	1.0720531938146634	1	57297	老詹
zzbc	1.0720337668185578	1	57298	奏报
tcwf	1.072032060575034	1	57299	套问
nmzz	1.0719524344215543	1	57303	撵走
erye	1.0719472805191816	1	57305	二爷
ugsd	1.0718558444742916	1	57309	省赛
cddz	1.0717697084355082	1	57313	菜豆
rudg	1.0717663388700793	1	57314	汝等
mchx	1.0717497452504436	1	57317	帽花
thif	1.071705981755255	1	57319	汤臣
dygo	1.0716981077121743	1	57320	炖锅
tnzv	1.071689624673542	1	57321	挑嘴
livl	1.0716752102297487	1	57322	粒状
vaxm	1.0716279456633515	1	57324	扎线
qlpd	1.0716105581902764	1	57325	抢拍
uvme	1.071601442065098	1	57328	睡么
zexu	1.0715862209586289	1	57330	择婿
fuvc	1.0715756734242738	1	57331	辐照
vhgk	1.071571447758388	1	57332	掌掴
iauf	1.0715368157853278	1	57335	插身
gehl	1.0715260217837348	1	57336	铬黄
cayz	1.071524085142309	1	57338	擦油
sjlp	1.0715096591018105	1	57339	散列
xbue	1.0715036936459699	1	57341	新设
jqqn	1.0714630013263546	1	57342	旧桥
dzuo	1.0714507404581943	1	57344	都说
whmf	1.071412127543679	1	57348	望门
bnjb	1.071340102041356	1	57349	标金
zdrs	1.071332478945076	1	57350	栽绒
ncih	1.0711915000963672	1	57353	闹场
qbji	1.071170919796791	1	57355	琴技
mhlq	1.0711343190393787	1	57356	盲流
qkdg	1.071132405182691	1	57357	青灯
uztn	1.0711155093767246	1	57359	收条
uwai	1.0711110201981051	1	57360	谁爱
fgvr	1.0710722208869012	1	57361	疯转
mohk	1.0710195013986787	1	57366	磨坏
huvr	1.0709663925048143	1	57370	互转
pibi	1.070957992517149	1	57371	疲敝
talb	1.070922324996411	1	57372	塔林
niku	1.0708821762836802	1	57374	你哭
hrtz	1.0708318657691853	1	57378	换头
iguf	1.0708239353241766	1	57379	称身
ksqr	1.07081214042515	1	57381	空拳
kspu	1.0708079283091194	1	57382	空铺
jsxl	1.0707986622982846	1	57384	窘相
vjwd	1.0707927662072287	1	57385	站外
wgcd	1.0707373774339235	1	57387	蕹菜
ghpd	1.0707006594400124	1	57388	刚拍
bpxx	1.070696235828974	1	57390	别下
louj	1.0706811021819211	1	57392	罗山
poqm	1.0706751082833348	1	57393	破千
xkyh	1.070637341238998	1	57396	荥阳
zckl	1.070632329826991	1	57397	躁狂
wfjx	1.0704912971557972	1	57401	问价
xpxs	1.070467353525916	1	57402	血胸
bjla	1.0704079268054563	1	57405	半拉
madm	1.0703882321694356	1	57407	马甸
iibw	1.0703540940790794	1	57409	赤背
yazv	1.070349610991815	1	57410	鸭嘴
lqgs	1.070319963684843	1	57413	六宫
nagj	1.0703076325060894	1	57414	哪敢
sjbm	1.0702998552382113	1	57415	三边
qnxk	1.0702639170627872	1	57417	敲醒
yelc	1.0702150081286443	1	57419	野老
uzdi	1.0702030316425066	1	57420	守敌
dcdh	1.0701301912557208	1	57426	倒挡
gzyr	1.070122631327461	1	57427	够远
hcmj	1.070003861235472	1	57430	好慢
jxns	1.070001000047969	1	57431	加农
xbcs	1.0699458409258564	1	57433	信从
vsgj	1.0698948646192306	1	57436	中干
zoqr	1.0698808426617394	1	57437	左权
tajq	1.0698122838656023	1	57440	他就
ddvs	1.0698076687284075	1	57442	袋中
zdku	1.0698071083755363	1	57443	在库
uutu	1.0697754688639813	1	57444	属兔
dits	1.0697606024409656	1	57445	低通
fwnj	1.0697192156958617	1	57448	非难
tcpd	1.0697158486187366	1	57450	套牌
nwzw	1.0696465008154743	1	57453	内贼
hflj	1.0696307658648758	1	57454	很烂
jbcv	1.069618712896006	1	57455	尽瘁
iupj	1.069598235468746	1	57456	出盘
bpgj	1.0695699531624552	1	57458	别干
ciqb	1.0695583099057677	1	57459	刺秦
mnhc	1.069556562957195	1	57460	庙号
yakk	1.0694768462573685	1	57464	压块
xtdn	1.0694616395225147	1	57465	雪雕
ultn	1.0694560756735103	1	57467	双调
pjif	1.0694336484424192	1	57469	叛臣
vcco	1.0694315535609076	1	57470	找错
koks	1.0694272823994493	1	57471	扩孔
gebn	1.0694087353830146	1	57474	各表
ligl	1.0693809829257033	1	57475	理光
mklv	1.0693236421441012	1	57477	明律
vlgv	1.069315689935705	1	57478	撞鬼
nrkh	1.0692981737754401	1	57480	暖炕
ivzu	1.0692336942446268	1	57483	垂足
lduz	1.069099582123783	1	57493	来首
sasi	1.0690911563526044	1	57494	萨斯
lzil	1.0690074593416168	1	57499	漏窗
dupd	1.0689482366786747	1	57501	独派
pknw	1.0689144113708315	1	57503	瓶内
nmii	1.0689019020760324	1	57504	年齿
dhfz	1.0688465760757584	1	57507	当否
liiz	1.0688146953242605	1	57508	离愁
jkri	1.068777539270545	1	57509	竟日
qtll	1.0687007388865242	1	57511	缺粮
humo	1.068678315041291	1	57512	护膜
zshz	1.068662129630762	1	57514	总后
baha	1.068652740164898	1	57515	巴哈
bivj	1.0686366444340938	1	57516	臂展
bjiu	1.0686239401418336	1	57517	搬出
gvkz	1.068615902199772	1	57519	归口
gjnu	1.0685901771531272	1	57520	敢怒
mggz	1.0685759623837132	1	57521	蒙垢
moye	1.0684708657427626	1	57525	末页
funk	1.0684100150281481	1	57527	阜宁
gluv	1.0683896202112786	1	57528	广水
wods	1.0682812142700724	1	57534	我懂
guxs	1.068245406434896	1	57537	雇凶
yuzg	1.06821182508699	1	57538	预增
fwjl	1.068200913649585	1	57539	飞将
ljrz	1.068119545723206	1	57541	烂肉
vssr	1.06806648741911	1	57543	重算
jlsr	1.068056803114102	1	57544	姜蒜
erjk	1.068049958125217	1	57545	二井
qbvi	1.0680290106326424	1	57546	亲炙
hvrh	1.0680030420176296	1	57548	会让
cvru	1.067957822948395	1	57550	催乳
qsfa	1.067830744210322	1	57556	穷乏
zzco	1.0678179850698766	1	57557	走错
fash	1.0677604456719725	1	57563	发丧
hdkk	1.0677533142049587	1	57564	还快
tslp	1.067721185358029	1	57566	同列
wozd	1.0676824920540926	1	57569	我在
ucbh	1.067679436489204	1	57570	哨棒
yrqt	1.0676402089162393	1	57572	圆缺
kxdh	1.0676169480742872	1	57574	胯裆
dopk	1.0675901541862562	1	57576	多屏
nsan	1.067545806957372	1	57581	农安
zszv	1.0675092869216665	1	57583	宗罪
kedj	1.0674992874045897	1	57584	客单
teuc	1.0674942901456785	1	57586	特少
zhyu	1.0674931295434442	1	57587	葬于
hxie	1.0674914709588217	1	57588	滑车
czzi	1.067488734635881	1	57589	凑字
zzhe	1.0673166360119817	1	57597	走合
tnvf	1.0672906364920094	1	57598	跳针
mits	1.0672585695567913	1	57600	米桶
mzjy	1.067209654172884	1	57604	某君
lrie	1.0672093858591958	1	57605	乱扯
rjhl	1.0671912091823073	1	57606	染黄
lvve	1.0671590848778332	1	57608	旅者
nigj	1.0670829153230446	1	57610	你敢
ldxn	1.0670578367913794	1	57614	来校
vxvz	1.0670314043981848	1	57618	抓周
fwks	1.0670196820755948	1	57619	非空
tijb	1.0670106947621147	1	57620	蹄筋
ldme	1.0669503574076826	1	57622	来么
lbvl	1.066924945806497	1	57625	鳞状
lnhj	1.0669003287147603	1	57628	撩汉
lcwj	1.06681652450054	1	57632	老万
uxwj	1.0668111599462127	1	57633	刷碗
icul	1.0667773211547562	1	57634	超爽
ercy	1.0667712976393804	1	57636	二寸
niqu	1.0667639263823183	1	57637	你去
ugfg	1.0667158688019338	1	57642	生风
vzzs	1.0666253182878704	1	57645	周总
tifj	1.0665615293118933	1	57651	踢翻
wutj	1.0665440398935693	1	57652	物探
dcmo	1.0665115781828156	1	57653	倒模
lrdj	1.0663946786960685	1	57657	卵蛋
kurf	1.0663751011870515	1	57660	苦人
kudg	1.0663726302482741	1	57661	苦等
gcjb	1.0663665936318356	1	57662	高进
bnbw	1.066301823399899	1	57665	裱褙
mitz	1.0662513965449063	1	57670	咪头
tdee	1.0662143058905018	1	57673	太饿
seke	1.0662137453603893	1	57674	啬刻
mubi	1.0661879505039007	1	57677	木笔
xrgu	1.0661570771564621	1	57679	选股
ivlc	1.0661334388581958	1	57680	垂老
tzlh	1.0660499906356127	1	57682	头狼
vflq	1.0660429128564126	1	57683	镇流
rois	1.0659652011718053	1	57686	若虫
xkua	1.065956796947041	1	57689	型砂
qbie	1.065938570967123	1	57691	寝车
qnhu	1.0659297766364293	1	57693	巧虎
tzdd	1.0658738244822277	1	57697	头带
yicu	1.0658370995461812	1	57699	一簇
robc	1.0658280291915752	1	57700	弱爆
nmbj	1.0658232783460129	1	57701	年版
sjso	1.0658141673213901	1	57703	三所
erxk	1.065751131620727	1	57704	二星
wabc	1.0656507998987275	1	57708	挖宝
soyy	1.0656298311294217	1	57709	所云
izdk	1.0655891125495944	1	57714	抽丁
ppqi	1.0655244770109555	1	57719	撇弃
fhpj	1.065506929122021	1	57721	放盘
ysnj	1.065501903442827	1	57722	永南
kcdc	1.0654557161277403	1	57725	考倒
hjff	1.0654031263531518	1	57728	含愤
sise	1.0653501364827922	1	57730	四色
gzds	1.0653388309406708	1	57731	狗洞
dvoo	1.0653002855356553	1	57735	对哦
hegr	1.0652254955289497	1	57738	荷官
bodh	1.065137566548866	1	57742	波荡
lwmo	1.0650379815196458	1	57748	肋膜
doli	1.0649452459971545	1	57751	多礼
mfxb	1.0649248212131301	1	57753	扪心
pdvf	1.0648720917080678	1	57755	排阵
voys	1.0648493862827657	1	57757	擢用
drbh	1.0647648575727886	1	57763	短棒
pgfj	1.064726874230566	1	57767	碰翻
kjma	1.0646246120775866	1	57772	看嘛
jxle	1.064620586904073	1	57773	家乐
xrhj	1.0646065036150418	1	57775	宣汉
teuy	1.0645741126540476	1	57778	特顺
cewd	1.0645446967339685	1	57781	侧歪
iush	1.064472199722431	1	57785	出丧
fjjk	1.0644206035977577	1	57789	犯境
hxic	1.0643919997557183	1	57791	花朝
iado	1.0643413844484648	1	57792	差多
icba	1.0643281323330978	1	57794	超霸
nsdd	1.0642761068591726	1	57796	农贷
pgyk	1.064264125234536	1	57798	碰硬
ijsi	1.0642480077766214	1	57799	禅寺
ngfh	1.0642290808733312	1	57802	能放
ykil	1.064216981043431	1	57803	硬闯
cisv	1.0641007169760415	1	57808	辞岁
lcao	1.064082957930534	1	57809	老媪
butm	1.063909354817057	1	57816	补天
yaxy	1.0638667511758628	1	57818	雅驯
xypj	1.0638611867737153	1	57819	询盘
lziz	1.0638502849403786	1	57820	露丑
wunk	1.063818909567194	1	57821	毋宁
iimw	1.0638106360369677	1	57822	赤眉
ssyi	1.0637561028598594	1	57825	送医
ndsu	1.0637486340548974	1	57827	奶酥
vrse	1.0636599503106083	1	57831	专色
yhmz	1.0636551369882064	1	57832	阳谋
tihc	1.0635574763409579	1	57837	题号
tamh	1.0635535885230358	1	57838	他忙
nsjl	1.0634977680429898	1	57839	弄僵
bklr	1.0633817794825917	1	57850	兵乱
lrwu	1.063355263155258	1	57852	乱舞
fjci	1.0633217182129444	1	57854	凡此
budn	1.063210010973407	1	57856	不掉
djgs	1.0632056013657332	1	57857	单工
lqku	1.0632020855503646	1	57859	六库
yrua	1.0631670163636064	1	57860	冤杀
fhhc	1.0631608023836256	1	57862	房号
isdi	1.063159047860359	1	57863	冲抵
isyc	1.0631574542381952	1	57864	冲要
ifbm	1.0631063190752807	1	57866	趁便
hzjy	1.063093513118944	1	57867	后军
pjjl	1.0630260704339216	1	57869	叛将
nivu	1.0630010917841457	1	57871	你住
hzvd	1.0629870876434904	1	57872	后宅
ivql	1.0629687949958964	1	57873	吹腔
hrvg	1.0629533148814305	1	57875	换证
gozo	1.0629075794669247	1	57878	国祚
tugr	1.0628972481851897	1	57879	土罐
jqtk	1.0628345712394127	1	57880	就听
tarh	1.0628022236499652	1	57883	她让
ltyh	1.0627961253954348	1	57884	略阳
erpb	1.0627686784789865	1	57887	二品
hegs	1.0627298450708436	1	57890	河工
rsge	1.0627270407978475	1	57891	荣格
ffnp	1.0627108141283133	1	57892	分蘖
zdnq	1.0627014473445646	1	57893	宰牛
qrmp	1.0626859020260988	1	57894	全灭
jqde	1.062637934613315	1	57896	就得
qukj	1.0626214733998172	1	57898	去看
qigg	1.0626004949926782	1	57900	弃耕
wfkc	1.062553729116825	1	57902	文考
iltv	1.0625381024237934	1	57903	床腿
eeuv	1.062522885890771	1	57904	恶水
junj	1.06249401241794	1	57906	莒南
jkij	1.0624090148738476	1	57911	惊颤
sjfw	1.0624030522102155	1	57912	三废
cabu	1.062399472718307	1	57913	擦布
drxk	1.0623615309765735	1	57916	断行
scuu	1.0623387460694278	1	57919	扫数
dvuh	1.0623008040230135	1	57921	对上
ccyk	1.062294378834285	1	57922	曹营
bdiv	1.0622369081732137	1	57927	摆锤
tcig	1.0621775658413803	1	57931	桃城
qqvc	1.0621773870835023	1	57932	秋招
qllu	1.0621475959800633	1	57937	樯橹
ifcc	1.0620974405807915	1	57941	晨操
nkkd	1.062083744171124	1	57943	拧开
jnsa	1.0620254462400323	1	57944	浇洒
mzyi	1.061977397315693	1	57949	某一
xnbp	1.0619726601968305	1	57950	小别
fhfh	1.0619090741098307	1	57952	芳芳
tmul	1.0618491912728887	1	57954	甜爽
mhce	1.0617910344346626	1	57956	盲测
uigv	1.0617690382266294	1	57957	石龟
hogx	1.0617607726986455	1	57958	活寡
kezu	1.06172192027091	1	57959	科组
mnrj	1.0617086093611066	1	57960	渺然
qiux	1.0616971065218022	1	57963	漆刷
lzvl	1.061690972232448	1	57965	漏装
dgdo	1.0616873816320473	1	57966	等多
vasv	1.0616541746489323	1	57971	炸碎
yacc	1.061611261788391	1	57972	牙槽
pare	1.0616105659339037	1	57973	怕热
cvlr	1.0615822714096503	1	57974	翠峦
naqq	1.0615705377861802	1	57975	拿球
ijmo	1.0615163476461567	1	57978	缠磨
drma	1.0614965629007238	1	57979	断码
aaxb	1.0614924674774884	1	57980	阿信
aozi	1.0613865926777086	1	57982	袄子
xuxx	1.06136535143757	1	57983	许下
ltbn	1.06134799028481	1	57984	略表
dnkg	1.061335310557273	1	57985	掉坑
dpzu	1.061285980426781	1	57989	跌足
thgv	1.061266058980073	1	57990	躺柜
hjzv	1.0612007869048474	1	57994	酣醉
jpmd	1.061196142860303	1	57995	结脉
erru	1.0611320841002492	1	58000	而入
erug	1.0611290347391291	1	58001	而生
ncll	1.0610810199547662	1	58004	脑量
ytyt	1.0610142599502694	1	58008	月月
uhpj	1.0609498666519723	1	58011	上盘
hwvh	1.0608940303007879	1	58016	黑账
qybj	1.0608907192767094	1	58017	裙板
lsta	1.0608878029660418	1	58019	龙塔
hltc	1.06088370004635	1	58020	黄桃
uutc	1.0607944408487047	1	58025	书套
uelk	1.0607729202647203	1	58026	赦令
pdco	1.0607678071232096	1	58028	排错
gjyh	1.0607668442002702	1	58029	赶羊
ddlm	1.0607361350875193	1	58030	代练
hwhs	1.0606741301242715	1	58034	黑红
fanm	1.0606487019436925	1	58035	发蔫
jyuf	1.0606002243395394	1	58036	军神
yuxk	1.0605596919864324	1	58038	余兴
tedv	1.0605395532527386	1	58040	特对
dnyi	1.0603715474923243	1	58046	吊椅
bayu	1.0603535933221293	1	58047	鲅鱼
diig	1.060265531304158	1	58054	地秤
ugng	1.0602345994962938	1	58056	声能
jxnv	1.0601650389421104	1	58059	嫁女
ssln	1.0601194651666206	1	58062	宋辽
mwxq	1.0601010327089744	1	58064	没羞
gevu	1.0600752131969366	1	58066	阁主
vjre	1.0599289792226476	1	58070	沾惹
iupd	1.059856712698032	1	58074	出牌
khwu	1.059827990557721	1	58077	抗污
khuk	1.059826450689087	1	58078	抗衰
rznm	1.0597787268723478	1	58082	揉捻
hyyy	1.0597119691344496	1	58085	混匀
ytxn	1.0596364644455805	1	58089	月销
xujm	1.0596263678371851	1	58090	续建
vgyr	1.0595925427575947	1	58091	正圆
ifdg	1.0595426571402107	1	58094	臣等
pcyr	1.0595011285876446	1	58096	跑远
cjqi	1.0594637230658936	1	58098	残棋
hdhw	1.0594129970009782	1	58102	还黑
uazv	1.0593939459778854	1	58103	沙嘴
veng	1.0593929766472325	1	58104	这能
najq	1.0593868911678965	1	58105	那就
