code	has_two	has_four	two_count	four_count	two_top_rank	four_top_rank	two_words	four_words
bxgd	0	1	0	1		14659		兵行诡道
bxqj	0	1	0	1		14660		避凶趋吉
bxti	0	1	0	1		14661		表现突出
bxuf	0	1	0	1		14662		表现手法
bxvl	0	1	0	1		14663		败下阵来
bxwj	0	1	0	1		14664		冰消瓦解
bxxr	0	1	0	1		14665		冰雪消融
bxxu	0	1	0	1		14666		表现形式
bxyv	0	1	0	1		14667		必先与之
bxyw	0	1	0	1		14668		保险业务
bycu	0	1	0	1		14669		必要措施
bydl	0	1	0	1		14670		毕业典礼
bydq	0	1	0	1		14671		边远地区
byhf	0	1	0	1		14672		必有后福
byij	0	1	0	1		14673		抱有成见
byix	0	1	0	1		14674		编译程序
byji	0	1	0	1		14675		便衣警察
bykl	0	1	0	1		14676		不予考虑
byku	0	1	0	1		14677		毕业考试
bylw	0	1	0	1		14678		毕业论文
bymy	0	1	0	1		14679		百亿美元
bynf	0	1	0	1		14680		北雁南飞
bypj	0	1	0	1		14681		抱有偏见
byuj	0	1	0	1		14683		毕业设计
byvp	0	1	0	1		14685		不予置评
byvy	0	1	0	1		14687		不要这样
bywp	0	1	0	1		14688		毕业文凭
byyd	0	1	0	1		14690		必有一得
byyu	0	1	0	1		14691		表演艺术
bzcl	0	1	0	1		14692		不在此列
bzmq	0	1	0	1		14693		摆在面前
cbdj	0	1	0	1		14695		残编断简
cbjd	0	1	0	1		14696		从不间断
cblv	0	1	0	1		14697		残杯冷炙
ccfm	0	1	0	1		14698		层次分明
cdxy	0	1	0	1		14699		残冬腊月
cext	0	1	0	1		14700		侧耳细听
cfzy	0	1	0	1		14701		财富自由
cgbu	0	1	0	1		14702		从根本上
cibx	0	1	0	1		14705		财产保险
cjnq	0	1	0	1		14707		从今年起
cjrw	0	1	0	1		14708		参军入伍
cjtq	0	1	0	1		14709		从今天起
cjzy	0	1	0	1		14711		促进作用
ckil	0	1	0	1		14712		从宽处理
ckxx	0	1	0	1		14713		参考消息
ckzl	0	1	0	1		14714		参考资料
cldw	0	1	0	1		14715		从里到外
clgd	0	1	0	1		14716		操劳过度
clku	0	1	0	1		14717		从零开始
clmy	0	1	0	1		14718		从来没有
clwl	0	1	0	1		14719		财力物力
clyj	0	1	0	1		14720		擦亮眼睛
clzy	0	1	0	1		14721		采兰赠药
cmxl	0	1	0	1		14722		猜枚行令
cndb	0	1	0	1		14723		从南到北
cnuq	0	1	0	1		14724		从那时起
cnyh	0	1	0	1		14725		从那以后
cqcu	0	1	0	1		14726		采取措施
cqdu	0	1	0	1		14727		藏器待时
csvp	0	1	0	1		14728		彩色照片
ctbz	0	1	0	1		14729		草台班子
ctku	0	1	0	1		14730		从头开始
ctuq	0	1	0	1		14731		从头说起
cudx	0	1	0	1		14732		从上到下
cuuy	0	1	0	1		14733		慈善事业
cvbm	0	1	0	1		14734		财政部门
cvbt	0	1	0	1		14735		财政补贴
cvdw	0	1	0	1		14736		残砖断瓦
cviz	0	1	0	1		14737		财政赤字
cvkn	0	1	0	1		14738		财政困难
cvur	0	1	0	1		14739		财政收入
cvux	0	1	0	1		14740		参照实行
cvvi	0	1	0	1		14741		财政支出
cvys	0	1	0	1		14742		财政预算
cwdq	0	1	0	1		14743		篡位夺权
cwvd	0	1	0	1		14744		财务制度
cwzq	0	1	0	1		14745		从我做起
cxfq	0	1	0	1		14746		粗心浮气
cxth	0	1	0	1		14747		慈禧太后
cxzq	0	1	0	1		14748		从现在起
cybf	0	1	0	1		14749		苍颜白发
cydz	0	1	0	1		14750		从右到左
cyrx	0	1	0	1		14751		残阳如血
cyry	0	1	0	1		14752		从业人员
czdy	0	1	0	1		14754		从左到右
czgi	0	1	0	1		14755		操作规程
cztu	0	1	0	1		14756		从总体上
dbgh	0	1	0	1		14757		电报挂号
dbkn	0	1	0	1		14758		都不可能
dbmy	0	1	0	1		14759		多边贸易
dbnx	0	1	0	1		14760		德薄能鲜
dbri	0	1	0	1		14761		大笔如椽
dbsu	0	1	0	1		14762		东北三省
dbuc	0	1	0	1		14763		地崩山摧
dbxt	0	1	0	1		14764		大不相同
dcqv	0	1	0	1		14766		胆粗气壮
dcug	0	1	0	1		14767		多财善贾
ddjj	0	1	0	1		14768		得到解决
ddjt	0	1	0	1		14769		短短几天
ddpv	0	1	0	1		14771		道德品质
ddqk	0	1	0	1		14772		店大欺客
ddrd	0	1	0	1		14773		胆大如斗
ddtg	0	1	0	1		14774		大大提高
ddur	0	1	0	1		14775		大多数人
ddvy	0	1	0	1		14776		打定主意
dejd	0	1	0	2		14779		第二季度 第二阶段
dfjj	0	1	0	1		14782		地方经济
dfts	0	1	0	1		14783		地方特色
dfuq	0	1	0	1		14784		东方神起
dfuu	0	1	0	1		14785		大幅上升
dfvf	0	1	0	1		14786		地方政府
dfvj	0	1	0	1		14787		大方之家
dghn	0	1	0	1		14789		刀耕火耨
dgng	0	1	0	1		14790		度过难关
dgpp	0	1	0	1		14791		断梗飘蓬
dgxj	0	1	0	1		14792		倒戈卸甲
dhgj	0	1	0	1		14793		党和国家
dhhm	0	1	0	1		14794		电话号码
dhrm	0	1	0	1		14795		党和人民
dhug	0	1	0	1		14797		大好时光
dhxf	0	1	0	1		14801		断鹤续凫
dhxu	0	1	0	1		14802		大好形势
dhxy	0	1	0	1		14803		大话西游
dhyx	0	1	0	1		14804		打回原形
dibg	0	1	0	1		14805		调查报告
dijg	0	1	0	1		14806		调查结果
dixg	0	1	0	1		14807		蹈常袭故
djcb	0	1	0	1		14810		断简残编
djdo	0	1	0	1		14811		打架斗殴
djfy	0	1	0	1		14812		刀锯斧钺
djsy	0	1	0	1		14815		等级森严
djtq	0	1	0	1		14816		道尽途穷
djuh	0	1	0	1		14817		当今社会
djuj	0	1	0	1		14818		当今世界
djvw	0	1	0	1		14819		答记者问
djyd	0	1	0	1		14821		大局已定
djzg	0	1	0	1		14822		斗鸡走狗
dkld	0	1	0	1		14823		大开绿灯
dkwy	0	1	0	1		14824		顿口无言
dkyx	0	1	0	1		14825		堤溃蚁穴
dlfv	0	1	0	1		14826		大力发展
dlgy	0	1	0	1		14827		电力供应
dlhj	0	1	0	1		14828		地理环境
dlhs	0	1	0	1		14829		独立核算
dlji	0	1	0	1		14830		电力机车
dljq	0	1	0	1		14831		大力加强
dlkv	0	1	0	1		14832		大力开展
dlsk	0	1	0	1		14833		独立思考
dlut	0	1	0	1		14834		锻炼身体
dlvi	0	1	0	1		14835		大力支持
dlwv	0	1	0	1		14836		地理位置
dmbf	0	1	0	1		14837		登门拜访
dmfz	0	1	0	1		14838		吊民伐罪
dnmv	0	1	0	1		14839		党内民主
dpcq	0	1	0	1		14840		斗破苍穹
dpkl	0	1	0	1		14841		道旁苦李
dqhj	0	1	0	1		14842		貂裘换酒
dqjt	0	1	0	1		14843		单亲家庭
dqqx	0	1	0	1		14844		搭桥牵线
dqsz	0	1	0	1		14845		得其所哉
drjj	0	1	0	1		14847		断然拒绝
drvm	0	1	0	1		14848		达人知命
drzy	0	1	0	1		14849		地热资源
dsjd	0	1	0	2		14850		第三季度 第四季度
dspy	0	1	0	1		14852		箪食瓢饮
dtbj	0	1	0	1		14855		登坛拜将
dtby	0	1	0	1		14856		低头不语
dtgl	0	1	0	1		14857		兜头盖脸
dtxd	0	1	0	1		14858		大体相当
ducb	0	1	0	1		14859		得失参半
dued	0	1	0	1		14860		待时而动
dugb	0	1	0	1		14861		电视广播
dugg	0	1	0	1		14862		电视广告
dugz	0	1	0	1		14863		单身贵族
duhy	0	1	0	1		14864		大受欢迎
dukf	0	1	0	1		14867		独守空房
dupv	0	1	0	1		14869		大事铺张
duwf	0	1	0	1		14870		但说无妨
duwl	0	1	0	1		14871		都是为了
duwy	0	1	0	1		14872		读书无用
duxs	0	1	0	1		14873		东食西宿
duxw	0	1	0	1		14874		电视新闻
dvet	0	1	0	1		14875		抵掌而谈
dvjy	0	1	0	1		14876		多种经营
dvld	0	1	0	1		14877		党政领导
dvux	0	1	0	1		14878		斗折蛇行
dwcl	0	1	0	1		14879		断无此理
dwgg	0	1	0	1		14880		大为改观
dwgx	0	1	0	1		14881		对外关系
dwjj	0	1	0	1		14882		对外经济
dwju	0	1	0	1		14883		读万卷书
dwll	0	1	0	1		14884		对外联络
dwlu	0	1	0	1		14885		对我来说
dwtz	0	1	0	1		14886		对外投资
dwuq	0	1	0	1		14888		睹物伤情
dwvc	0	1	0	1		14889		对外政策
dxbj	0	1	0	1		14891		笃学不倦
dxbk	0	1	0	1		14892		大学本科
dxby	0	1	0	2		14893		大学毕业 大小不一
dxdk	0	1	0	1		14895		低息贷款
dxju	0	1	0	1		14896		大学教授
dxqt	0	1	0	1		14898		惰性气体
dxqy	0	1	0	1		14899		大型企业
dxyq	0	1	0	1		14900		大献殷勤
dyba	0	1	0	1		14901		大洋彼岸
dydh	0	1	0	1		14902		动员大会
dygb	0	1	0	1		14903		党员干部
dyif	0	1	0	1		14904		羝羊触藩
dyjd	0	1	0	2		14905		第一季度 第一阶段
dypx	0	1	0	1		14907		戴月披星
dyxw	0	1	0	1		14908		大有希望
dyyr	0	1	0	1		14909		独异于人
dzbq	0	1	0	1		14910		顿足不前
dzem	0	1	0	1		14911		抵足而眠
dzip	0	1	0	1		14912		电子产品
dzkj	0	1	0	1		14913		电子科技
dzqy	0	1	0	1		14914		独资企业
dzvc	0	1	0	1		14915		电子榨菜
dzvw	0	1	0	1		14916		电子政务
dzxg	0	1	0	1		14917		东走西顾
dzxx	0	1	0	1		14918		电子信箱
dzyy	0	1	0	1		14920		电子音乐
ecfi	0	1	0	1		14921		二次方程
enih	0	1	0	1		14922		儿女成行
ensq	0	1	0	1		14923		儿女私情
eruj	0	1	0	1		14924		二人世界
erxh	0	1	0	1		14925		耳软心活
etfm	0	1	0	1		14926		恩同父母
etly	0	1	0	1		14927		儿童乐园
etzz	0	1	0	1		14928		恩同再造
euyv	0	1	0	1		14929		恩深义重
ewfd	0	1	0	1		14930		额外负担
exjv	0	1	0	1		14931		恶性竞争
fazt	0	1	0	1		14932		负案在逃
fbdh	0	1	0	1		14933		粉白黛黑
fbfz	0	1	0	1		14934		腐败分子
fbhy	0	1	0	1		14935		返本还原
fbjh	0	1	0	1		14936		发表讲话
fbwv	0	1	0	1		14937		发表文章
fbxq	0	1	0	1		14938		法不徇情
fbyj	0	1	0	1		14939		发表意见
fcbl	0	1	0	1		14940		方寸不乱
fcfp	0	1	0	1		14941		服从分配
fcvv	0	1	0	1		14942		凡此种种
fddq	0	1	0	1		14944		发达地区
fdgv	0	1	0	1		14945		负担过重
fdgz	0	1	0	1		14946		浮动工资
fdjg	0	1	0	1		14948		浮动价格
fdmb	0	1	0	1		14949		奋斗目标
fdrj	0	1	0	1		14950		妇道人家
fefh	0	1	0	1		14951		飞蛾赴火
fffz	0	1	0	1		14952		纷繁复杂
ffgz	0	1	0	1		14953		防范工作
ffhw	0	1	0	1		14954		非法行为
ffjy	0	1	0	2		14955		丰富经验 非法经营
ffur	0	1	0	1		14957		非法收入
fgfy	0	1	0	1		14958		富贵浮云
fhjl	0	1	0	1		14959		伏虎降龙
fhux	0	1	0	1		14961		福慧双修
fhwb	0	1	0	1		14962		风鬟雾鬓
fhwx	0	1	0	1		14963		废话文学
fhyl	0	1	0	1		14964		风虎云龙
fhzy	0	1	0	1		14965		发挥作用
figx	0	1	0	2		14966		非常感谢 非常高兴
fimx	0	1	0	1		14968		非常明显
fimy	0	1	0	1		14969		非常满意
fiqi	0	1	0	1		14970		非常清楚
fium	0	1	0	1		14971		浮出水面
fiuq	0	1	0	1		14972		非常时期
fivj	0	1	0	1		14973		覆车之鉴
fivu	0	1	0	1		14974		非常重视
fivw	0	1	0	1		14975		非池中物
fivy	0	1	0	1		14976		非常重要
fiyg	0	1	0	1		14977		非常严格
fiyv	0	1	0	1		14978		非常严重
fjjd	0	1	0	1		14979		非奸即盗
fjtx	0	1	0	1		14981		富甲天下
fjym	0	1	0	1		14984		风景优美
flfg	0	1	0	1		14985		法律法规
flpb	0	1	0	1		14986		奋力拼搏
flrm	0	1	0	1		14987		纷乱如麻
flvc	0	1	0	1		14988		法律制裁
flvu	0	1	0	1		14989		法律知识
flxl	0	1	0	1		14990		法律效力
flyf	0	1	0	1		14991		翻了一番
flzr	0	1	0	1		14993		法律责任
flzx	0	1	0	1		14994		法律咨询
fmeq	0	1	0	1		14995		奋袂而起
fmiz	0	1	0	1		14996		发明创造
fmvl	0	1	0	1		14997		发明专利
fmvy	0	1	0	1		14998		凤鸣朝阳
fmwj	0	1	0	1		14999		奉命唯谨
fnet	0	1	0	1		15000		妇女儿童
fnjf	0	1	0	1		15001		妇女解放
fpvd	0	1	0	1		15002		分配制度
fqfp	0	1	0	1		15003		分期分批
fqhy	0	1	0	1		15004		负屈含冤
fquf	0	1	0	1		15005		分清是非
fqvm	0	1	0	1		15006		风樯阵马
fqyv	0	1	0	1		15007		风情月债
frby	0	1	0	1		15008		怫然不悦
frdb	0	1	0	1		15009		法人代表
frwd	0	1	0	1		15011		繁荣稳定
frzg	0	1	0	1		15012		法人资格
frzs	0	1	0	1		15013		怫然作色
fsly	0	1	0	1		15014		副司令员
fsxg	0	1	0	1		15015		风俗习惯
ftlt	0	1	0	1		15016		废铜烂铁
ftvf	0	1	0	1		15017		佛头着粪
ftvj	0	1	0	1		15018		风头正劲
fuzw	0	1	0	1		15021		丰收在望
fvba	0	1	0	1		15022		方正不阿
fvbh	0	1	0	1		15023		发展变化
fvfx	0	1	0	1		15024		发展方向
fvgh	0	1	0	1		15025		发展规划
fvgi	0	1	0	1		15026		发展过程
fvgl	0	1	0	1		15027		发展规律
fvgn	0	1	0	1		15028		法制观念
fvgy	0	1	0	1		15029		纺织工业
fviw	0	1	0	1		15030		发展成为
fvjd	0	1	0	1		15031		发展阶段
fvjj	0	1	0	1		15032		发展经济
fvju	0	1	0	1		15033		法制建设
fvjy	0	1	0	1		15034		法制教育
fvmb	0	1	0	1		15035		发展目标
fvqj	0	1	0	1		15036		发展前景
fvqu	0	1	0	1		15037		发展趋势
fvsd	0	1	0	1		15038		发展速度
fvui	0	1	0	1		15039		发展生产
fvvc	0	1	0	1		15040		方针政策
fvvl	0	1	0	1		15041		发展战略
fvxi	0	1	0	1		15042		法制宣传
fvxs	0	1	0	1		15043		发展迅速
fvyz	0	1	0	1		15044		方针原则
fvzl	0	1	0	1		15045		发指眦裂
fwjg	0	1	0	1		15046		服务机构
fwrx	0	1	0	1		15047		服务热线
fwtd	0	1	0	1		15048		服务态度
fwxj	0	1	0	1		15052		服务小姐
fwxv	0	1	0	1		15053		访问学者
fwyn	0	1	0	1		15054		范围以内
fwyv	0	1	0	1		15055		副委员长
fxbx	0	1	0	1		15057		放心不下
fxjh	0	1	0	1		15058		负薪救火
fxju	0	1	0	1		15059		奉献精神
fxjz	0	1	0	1		15060		放下架子
fxqn	0	1	0	1		15061		佛系青年
fxtz	0	1	0	1		15062		风险投资
fybj	0	1	0	1		15063		妇幼保健
fybr	0	1	0	1		15064		浮云蔽日
fyfu	0	1	0	1		15065		吠影吠声
fyid	0	1	0	1		15066		飞云掣电
fyix	0	1	0	1		15067		富有成效
fyjy	0	1	0	1		15068		副研究员
fynl	0	1	0	1		15069		防御能力
fyqq	0	1	0	1		15070		风雨凄凄
fyri	0	1	0	1		15071		防意如城
fytl	0	1	0	1		15072		风雨同路
fyxk	0	1	0	1		15073		佛眼相看
fyzr	0	1	0	1		15074		负有责任
fzba	0	1	0	1		15075		烦躁不安
fzhd	0	1	0	1		15076		犯罪活动
fzhh	0	1	0	1		15077		飞灾横祸
fzih	0	1	0	1		15078		奉子成婚
fzjl	0	1	0	1		15079		副总经理
fzld	0	1	0	1		15080		复杂劳动
fznx	0	1	0	1		15081		发自内心
fzth	0	1	0	1		15082		犯罪团伙
fzxu	0	1	0	1		15083		放在心上
fzxw	0	1	0	1		15084		犯罪行为
gabq	0	1	0	1		15085		孤傲不群
gajg	0	1	0	1		15086		公安机关
gatb	0	1	0	1		15087		港澳同胞
gbau	0	1	0	1		15088		孤标傲世
gbbn	0	1	0	1		15089		根本不能
gbdf	0	1	0	1		15090		根本大法
gbdu	0	1	0	1		15091		广播电视
gbdw	0	1	0	1		15092		干部队伍
gbkn	0	1	0	1		15093		更不可能
gbly	0	1	0	1		15094		根本利益
gbqk	0	1	0	1		15095		个别情况
gbqv	0	1	0	1		15096		干部群众
gbrw	0	1	0	1		15097		根本任务
gbvx	0	1	0	1		15099		官卑职小
gbwt	0	1	0	1		15100		根本问题
gbxt	0	1	0	1		15101		各不相同
gbyu	0	1	0	1		15102		更不用说
gbyy	0	1	0	1		15103		根本原因
gcjv	0	1	0	1		15104		高层建筑
gddq	0	1	0	1		15105		高端大气
gddz	0	1	0	1		15106		规定动作
gdgx	0	1	0	1		15107		感到高兴
gdhu	0	1	0	1		15108		更待何时
gdhz	0	1	0	1		15109		该当何罪
gdmj	0	1	0	1		15110		耕地面积
gdqr	0	1	0	1		15111		跪地求饶
gdqv	0	1	0	1		15112		广大群众
gdty	0	1	0	1		15113		高度统一
gdup	0	1	0	1		15114		高档商品
gduq	0	1	0	1		15115		过渡时期
gdxy	0	1	0	1		15117		光电效应
gfbq	0	1	0	1		15119		国富兵强
gfgy	0	1	0	1		15120		国防工业
gfkj	0	1	0	1		15123		国防科技
gfxy	0	1	0	1		15124		刮风下雨
gfyy	0	1	0	1		15125		广泛应用
ggdf	0	1	0	1		15126		各个地方
ggel	0	1	0	1		15127		滚滚而来
ggfa	0	1	0	1		15128		改革方案
ggfm	0	1	0	1		15129		各个方面
gggx	0	1	0	1		15130		公共关系
ggkd	0	1	0	1		15132		甘瓜苦蒂
ggly	0	1	0	2		15133		公共利益 各个领域
ggqi	0	1	0	1		15135		公共汽车
ggrm	0	1	0	1		15136		各国人民
gguu	0	1	0	1		15137		公共设施
ggxj	0	1	0	1		15140		高官显爵
ghdj	0	1	0	1		15141		恭候大驾
ghxz	0	1	0	1		15142		广寒仙子
ghzv	0	1	0	1		15143		工会组织
giju	0	1	0	1		15144		工程建设
gilu	0	1	0	1		15145		贯彻落实
giuj	0	1	0	1		15146		工程设计
giuu	0	1	0	1		15147		贯彻实施
givx	0	1	0	1		15148		贯彻执行
gixm	0	1	0	1		15149		工程项目
gjaq	0	1	0	1		15150		国家安全
gjbs	0	1	0	1		15151		国际比赛
gjci	0	1	0	1		15152		国家财产
gjdu	0	1	0	1		15153		国家大事
gjdw	0	1	0	1		15154		国际单位
gjfq	0	1	0	1		15155		国家富强
gjfy	0	1	0	1		15156		高级法院
gjgn	0	1	0	1		15158		国际国内
gjgx	0	1	0	1		15159		国际关系
gjhy	0	1	0	1		15161		国际会议
gjjj	0	1	0	1		15163		国际经济
gjjm	0	1	0	1		15164		国家机密
gjjr	0	1	0	1		15165		国际金融
gjjv	0	1	0	1		15166		国际竞争
gjlx	0	1	0	1		15167		国际领先
gjly	0	1	0	1		15168		国家利益
gjmy	0	1	0	1		15169		国际贸易
gjru	0	1	0	1		15170		各界人士
gjrw	0	1	0	1		15171		关键人物
gjsb	0	1	0	1		15172		拱肩缩背
gjsz	0	1	0	1		15173		关键所在
gjty	0	1	0	1		15174		国家统一
gjuk	0	1	0	1		15176		关键时刻
gjup	0	1	0	1		15178		国际水平
gjuw	0	1	0	1		15179		国际事务
gjvq	0	1	0	1		15181		国家主权
gjvx	0	1	0	1		15182		国家主席
gjwb	0	1	0	1		15183		古井无波
gjwc	0	1	0	1		15184		共进晚餐
gjwt	0	1	0	2		15185		国际舞台 国际问题
gjxu	0	1	0	1		15187		国际形势
gjyx	0	1	0	1		15191		国际影响
gjzy	0	1	0	1		15192		关键在于
gkih	0	1	0	1		15194		公开场合
gkvp	0	1	0	1		15195		公开招聘
glgz	0	1	0	1		15197		管理工作
gljv	0	1	0	1		15199		管理机制
glup	0	1	0	1		15201		管理水平
glvd	0	1	0	1		15202		管理制度
glzw	0	1	0	1		15203		谷类作物
gmgx	0	1	0	1		15204		更名改姓
gmju	0	1	0	1		15205		革命精神
gmqj	0	1	0	1		15206		光明前景
gmuy	0	1	0	1		15207		革命事业
gmxl	0	1	0	1		15208		革命先烈
gnui	0	1	0	1		15209		国内市场
gnxw	0	1	0	1		15210		国内新闻
gnyd	0	1	0	1		15211		狗娘养的
gphd	0	1	0	1		15212		光盘行动
gpjv	0	1	0	1		15213		公平竞争
gpnu	0	1	0	1		15214		更仆难数
gpui	0	1	0	1		15215		股票市场
gpuq	0	1	0	1		15216		顾盼生情
gqbh	0	1	0	1		15217		过期不候
gqgx	0	1	0	2		15218		供求关系 干群关系
gqml	0	1	0	1		15220		关起门来
gqxm	0	1	0	1		15221		苟全性命
gqyd	0	1	0	1		15222		攻其一点
gqyq	0	1	0	1		15223		鼓起勇气
gqzf	0	1	0	1		15224		过期作废
gqzw	0	1	0	1		15225		国情咨文
grit	0	1	0	1		15227		光荣传统
grjs	0	1	0	1		15228		骨软筋酥
grly	0	1	0	1		15229		个人利益
grtb	0	1	0	1		15230		骨肉同胞
gsds	0	1	0	1		15231		勾三搭四
gsfm	0	1	0	1		15232		公私分明
gshy	0	1	0	1		15233		公私合营
gslb	0	1	0	1		15234		公私两便
gszv	0	1	0	1		15235		高速增长
gtfd	0	1	0	1		15236		共同奋斗
gtfv	0	1	0	1		15237		共同发展
gtfy	0	1	0	1		15238		共同富裕
gtjb	0	1	0	1		15239		共同进步
gtly	0	1	0	1		15241		共同利益
gtmb	0	1	0	1		15242		共同目标
gtvb	0	1	0	1		15244		宫廷政变
gtvi	0	1	0	1		15245		共同之处
gtyw	0	1	0	1		15246		共同愿望
gugl	0	1	0	1		15248		工商管理
gurc	0	1	0	1		15251		更是如此
gury	0	1	0	1		15252		高手如云
guvy	0	1	0	1		15254		孤身只影
gvcw	0	1	0	1		15255		改正错误
gvrc	0	1	0	1		15256		果真如此
gvwp	0	1	0	1		15258		贵重物品
gvxu	0	1	0	1		15259		各种形式
gwlb	0	1	0	1		15261		各位来宾
gwpx	0	1	0	1		15262		岗位培训
gwui	0	1	0	1		15263		国外市场
gwvy	0	1	0	1		15264		更为重要
gxmq	0	1	0	1		15268		关系密切
gxqv	0	1	0	1		15269		关心群众
gxrj	0	1	0	1		15270		共享软件
gxuy	0	1	0	1		15271		各项事业
gybr	0	1	0	1		15272		干云蔽日
gybt	0	1	0	1		15273		各有不同
gyiv	0	1	0	1		15274		工业产值
gyix	0	1	0	1		15275		敢于创新
gyjd	0	1	0	1		15276		工业基地
gyjj	0	1	0	1		15277		国有经济
gyjt	0	1	0	1		15278		高阳酒徒
gywr	0	1	0	1		15283		工业污染
gyyh	0	1	0	1		15284		孤云野鹤
gzbg	0	1	0	1		15286		工作报告
gzdw	0	1	0	1		15287		工作单位
gzdy	0	1	0	1		15288		工资待遇
gzfu	0	1	0	1		15289		工作方式
gzjh	0	1	0	1		15292		工作计划
gzjy	0	1	0	1		15293		工作经验
gzrm	0	1	0	1		15294		各族人民
gzrq	0	1	0	1		15295		工作热情
gzrw	0	1	0	1		15296		工作任务
gzuj	0	1	0	1		15298		工作时间
gzup	0	1	0	1		15299		工资水平
gzxy	0	1	0	1		15300		工作需要
gzzf	0	1	0	1		15301		工作作风
gzzj	0	1	0	1		15302		工作总结
hbgu	0	1	0	1		15303		互不干涉
hbll	0	1	0	1		15304		后备力量
hbqf	0	1	0	1		15306		互不侵犯
hbxv	0	1	0	1		15307		祸不旋踵
hbyu	0	1	0	1		15308		毫不掩饰
hcum	0	1	0	1		15309		花草树木
hdsd	0	1	0	1		15311		海底隧道
heul	0	1	0	1		15313		黑恶势力
hfcg	0	1	0	1		15314		寒风刺骨
hfjp	0	1	0	1		15315		鹤发鸡皮
hfmz	0	1	0	1		15316		呵佛骂祖
hfqy	0	1	0	1		15317		合法权益
hfwi	0	1	0	1		15318		祸福无常
hghd	0	1	0	1		15319		忽高忽低
hgjj	0	1	0	1		15320		宏观经济
hgtk	0	1	0	1		15321		宏观调控
hgtl	0	1	0	1		15322		回过头来
hgxq	0	1	0	1		15323		很感兴趣
hgzf	0	1	0	1		15324		后果自负
hgzg	0	1	0	1		15325		回归祖国
hhbf	0	1	0	1		15326		好坏不分
hhdu	0	1	0	1		15327		呼呼大睡
hhhl	0	1	0	1		15328		互惠互利
hhiy	0	1	0	1		15329		挥汗成雨
hhlj	0	1	0	1		15330		合乎逻辑
hhlq	0	1	0	1		15331		画虎类犬
hhvg	0	1	0	1		15332		赫赫之功
hhvl	0	1	0	1		15333		洪荒之力
hijv	0	1	0	1		15335		回肠九转
himu	0	1	0	1		15336		回春妙手
hjbl	0	1	0	1		15337		祸结兵连
hjdt	0	1	0	1		15338		合金弹头
hjzp	0	1	0	1		15342		获奖作品
hkfg	0	1	0	1		15343		花开富贵
hkhl	0	1	0	1		15344		花开花落
hldd	0	1	0	1		15347		画梁雕栋
hlhh	0	1	0	1		15348		互利互惠
hmjg	0	1	0	1		15350		鹤鸣九皋
hmny	0	1	0	1		15351		好梦难圆
hmsh	0	1	0	1		15352		侯门似海
hmuj	0	1	0	1		15353		蒿目时艰
hnhy	0	1	0	1		15354		何年何月
hnxx	0	1	0	1		15355		很难想象
hpjj	0	1	0	1		15356		和平解决
hpka	0	1	0	1		15357		活泼可爱
hpty	0	1	0	1		15358		和平统一
hpuq	0	1	0	1		15359		和平时期
hqbr	0	1	0	1		15361		寒气逼人
hqbv	0	1	0	1		15362		后勤保障
hqjx	0	1	0	1		15363		划清界限
hqly	0	1	0	1		15364		红情绿意
hqmh	0	1	0	1		15365		豪情满怀
hrwi	0	1	0	1		15368		好肉剜疮
hrwv	0	1	0	1		15369		浑然无知
hryq	0	1	0	1		15370		虎入羊群
hsjj	0	1	0	1		15371		红色警戒
hsrc	0	1	0	1		15372		话虽如此
htbs	0	1	0	1		15373		黄童白叟
htyh	0	1	0	1		15375		虎头燕颔
huby	0	1	0	1		15376		荒时暴月
hucj	0	1	0	1		15377		红衰翠减
huhd	0	1	0	1		15378		何时何地
hunb	0	1	0	1		15380		火上弄冰
huwu	0	1	0	1		15381		回首往事
hvlp	0	1	0	1		15382		厚着脸皮
hwhr	0	1	0	1		15387		海外华人
hwlt	0	1	0	1		15388		宏伟蓝图
hwmb	0	1	0	1		15389		宏伟目标
hwqb	0	1	0	1		15390		海外侨胞
hwsk	0	1	0	1		15391		换位思考
hxbv	0	1	0	1		15394		互相帮助
hxeg	0	1	0	1		15395		呼啸而过
hxjd	0	1	0	1		15396		互相监督
hxwt	0	1	0	1		15399		核心问题
hxwv	0	1	0	1		15400		化学物质
hxyd	0	1	0	1		15401		回旋余地
hydu	0	1	0	1		15404		婚姻大事
hyfd	0	1	0	1		15405		花样繁多
hygl	0	1	0	2		15406		欢迎光临 话音刚落
hygx	0	1	0	1		15408		婚姻关系
hyhb	0	1	0	1		15409		花样滑冰
hyjd	0	1	0	1		15410		何以见得
hyln	0	1	0	1		15412		合影留念
hywl	0	1	0	1		15413		话音未落
hyxw	0	1	0	1		15414		很有希望
hyym	0	1	0	1		15415		花颜月貌
hzgx	0	1	0	1		15419		合作关系
hzxy	0	1	0	1		15421		合作协议
ibfx	0	1	0	1		15423		出版发行
ibgi	0	1	0	1		15424		承包工程
ibgq	0	1	0	1		15425		喘不过气
ibgw	0	1	0	1		15426		持币观望
ibgz	0	1	0	1		15427		筹备工作
ibhs	0	1	0	1		15428		成本核算
ibhz	0	1	0	1		15429		吃饱喝足
ibih	0	1	0	1		15430		齿白唇红
ibin	0	1	0	1		15431		吃饱穿暖
ibjy	0	1	0	1		15432		承包经营
ibuj	0	1	0	1		15433		称霸世界
ibvq	0	1	0	1		15434		沉不住气
ibyg	0	1	0	1		15435		穿壁引光
icvl	0	1	0	1		15436		成才之路
icxc	0	1	0	1		15437		出此下策
